id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
H001053,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001053.json,Vicky,,Hartzler,,10/13/60,F,R,,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,412444,95050,8783,21149,N00031005,/m/09v2dv4,H0MO04086,https://hartzler.house.gov,https://hartzler.house.gov/rss.xml,,TRUE,R+17,0.466,,10,2020,883,20,0,9/9/20 16:30,ocd-division/country:us/state:mo/cd:4,2235 Rayburn House Office Building,202-225-2876,,MO,4,FALSE,2904,2.27,95.2,4.68
H000324,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000324.json,Alcee,L.,Hastings,,9/5/36,M,D,,RepHastingsFL,95696782238,RepAlceeHastings,400170,1858,26798,29337,N00002884,/m/02534d,H2FL23021,https://alceehastings.house.gov,https://alceehastings.house.gov/news/rss.aspx,,TRUE,D+31,-0.564,,28,2020,883,211,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:20,2353 Rayburn House Office Building,202-225-1313,,FL,20,FALSE,1220,23.9,99.25,0.6
H001081,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001081.json,Jahana,,Hayes,,3/8/73,F,D,,RepJahanaHayes,,,412763,,181744,,N00043421,/g/11cn8wstn6,H8CT05245,https://hayes.house.gov,,,TRUE,D+2,,,2,2020,883,37,0,9/9/20 16:30,ocd-division/country:us/state:ct/cd:5,1415 Longworth House Office Building,202-225-4476,,CT,5,FALSE,0905,4.19,99.17,0.71
H001064,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001064.json,Denny,,Heck,,7/29/52,M,D,,RepDennyHeck,CongressmanDennyHeck,RepDennyHeck,412584,9269006,126058,21369,N00031557,/m/075stz,H0WA03161,https://dennyheck.house.gov,https://dennyheck.house.gov/rss.xml,,TRUE,D+5,-0.312,,8,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:10,2452 Rayburn House Office Building,202-225-9740,,WA,10,FALSE,5310,1.47,99.31,0.58
H001082,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001082.json,Kevin,,Hern,,12/4/61,M,R,,repkevinhern,,,412748,,180004,,N00040829,/g/11gzqw48lf,H8OK01157,https://hern.house.gov,,,TRUE,R+17,,,4,2020,883,8,0,9/9/20 16:30,ocd-division/country:us/state:ok/cd:1,1019 Longworth House Office Building,202-225-2211,,OK,1,FALSE,4001,0.91,92.73,7.15
H001056,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001056.json,Jaime,,Herrera Beutler,,11/3/78,F,R,,HerreraBeutler,herrerabeutler,RepHerreraBeutler,412486,95198,101907,21187,N00031559,/m/0cz8yx2,H0WA03187,https://herrerabeutler.house.gov,https://herrerabeutler.house.gov/news/rss.aspx,,TRUE,R+4,0.358,,10,2020,883,190,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:3,2352 Rayburn House Office Building,202-225-3536,,WA,3,FALSE,5303,21.52,86.9,12.95
H001071,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001071.json,Jody,,Hice,,4/22/60,M,R,,congressmanhice,CongressmanJodyHice,,412623,94974,122246,21514,N00032243,/m/0640dpx,H0GA07125,https://hice.house.gov,,,TRUE,R+15,0.791,,6,2020,883,42,1,9/9/20 16:30,ocd-division/country:us/state:ga/cd:10,409 Cannon House Office Building,202-225-4101,,GA,10,FALSE,1310,4.76,88.01,11.87
H001077,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001077.json,Clay,,Higgins,,8/24/61,M,R,,RepClayHiggins,CongressmanClayHiggins,,412705,106094,174484,21724,N00039953,/g/11c1s3lp76,H6LA03148,https://clayhiggins.house.gov,https://clayhiggins.house.gov/rss.xml,,TRUE,R+20,0.57,,4,2020,883,91,0,9/9/20 16:30,ocd-division/country:us/state:la/cd:3,424 Cannon House Office Building,202-225-2031,,LA,3,FALSE,2203,10.31,91.6,8.27
H001038,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001038.json,Brian,,Higgins,,10/6/59,M,D,,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,400641,1013050,23127,20519,N00027060,/m/04fc7g,H4NY27076,https://higgins.house.gov,https://higgins.house.gov/rss.xml,,TRUE,D+11,-0.347,,14,2020,883,12,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:26,2459 Rayburn House Office Building,202-225-3306,,NY,26,FALSE,3626,1.36,99.08,0.81
H001087,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001087.json,Katie,,Hill,,8/25/87,F,D,,RepKatieHill,,,412756,,179354,,N00040644,/g/11gtgfywx0,H8CA25074,https://katiehill.house.gov/,,,FALSE,EVEN,,,2,2020,609,22,0,8/22/20 19:48,ocd-division/country:us/state:ca/cd:25,1130 Longworth House Office Building,202-225-1956,,CA,25,FALSE,0625,3.61,98.46,1.37
H001072,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001072.json,French,,Hill,,12/5/56,M,R,,RepFrenchHill,RepFrenchHill,,412609,9265172,146290,21503,N00035792,/m/0127p1zk,H4AR02141,https://hill.house.gov,,,TRUE,R+7,0.456,,6,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:ar/cd:2,1533 Longworth House Office Building,202-225-2506,,AR,2,FALSE,0502,0.45,95.41,4.48
H001047,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001047.json,Jim,,Himes,,7/5/66,M,D,,JAHimes,CongressmanJimHimes,congressmanhimes,412282,1031341,106744,20907,N00029070,/m/03w9x9v,H8CT04172,https://himes.house.gov,https://himes.house.gov/rss.xml,,TRUE,D+7,-0.242,,12,2020,883,11,1,9/9/20 16:30,ocd-division/country:us/state:ct/cd:4,1227 Longworth House Office Building,202-225-5541,,CT,4,FALSE,0904,1.25,98.16,1.72
H001065,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001065.json,George,,Holding,,4/17/68,M,R,,RepHolding,CongressmanGeorgeHolding,repholding,412553,623728,136462,21349,N00033399,/m/0hgp6py,H2NC13110,https://holding.house.gov,,,TRUE,R+7,0.607,,8,2020,883,105,0,9/9/20 16:30,ocd-division/country:us/state:nc/cd:2,1110 Longworth House Office Building,202-225-3032,,NC,2,FALSE,3702,11.89,96.5,3.37
H001074,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001074.json,Trey,,Hollingsworth,,9/12/83,M,R,,reptrey,reptrey,,412703,104247,167423,21725,N00038429,/g/11cnt8qr9t,H6IN09176,https://hollingsworth.house.gov,,,TRUE,R+13,0.41,,4,2020,883,27,0,9/9/20 16:30,ocd-division/country:us/state:in/cd:9,1641 Longworth House Office Building,202-225-5315,,IN,9,FALSE,1809,3.06,86.34,13.55
H001083,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001083.json,Kendra,,Horn,,6/9/76,F,D,,RepKendraHorn,,,412808,,180018,,N00041394,/g/11fgjk8v59,H8OK05109,https://horn.house.gov,,,TRUE,R+10,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:ok/cd:5,415 Cannon House Office Building,202-225-2132,,OK,5,FALSE,4005,0.23,91.01,8.87
H001066,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001066.json,Steven,,Horsford,,4/29/73,M,D,,RepHorsford,,,412559,79614,44064,21339,N00033638,/m/03c01w9,H2NV04011,https://horsford.house.gov,https://horsford.house.gov/rss.xml,,TRUE,D+3,-0.355,,2,2020,883,10,0,9/9/20 16:30,ocd-division/country:us/state:nv/cd:4,1330 Longworth House Office Building,202-225-9894,,NV,4,FALSE,3204,1.13,97.93,1.95
H001085,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001085.json,Chrissy,,Houlahan,,6/5/67,F,D,,RepHoulahan,,,412810,,178893,,N00040949,/g/11fghyq4ym,H8PA06087,https://houlahan.house.gov,,,TRUE,D+2,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:6,1218 Longworth House Office Building,202-225-4315,,PA,6,FALSE,4206,0.23,96.59,3.3
H000874,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000874.json,Steny,H.,Hoyer,,6/14/39,M,D,House Majority Leader,LeaderHoyer,WhipHoyer,LeaderHoyer,400189,1919,26890,14873,N00001821,/m/025k5p,H2MD05155,https://hoyer.house.gov,https://hoyer.house.gov/rss/press-releases.xml,,TRUE,D+16,-0.38,,40,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:md/cd:5,1705 Longworth House Office Building,202-225-4131,,MD,5,FALSE,2405,1.7,99.19,0.69
H001067,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001067.json,Richard,,Hudson,,11/4/71,M,R,,RepRichHudson,RepRichHudson,RepRichHudson,412550,79622,136448,21346,N00033630,/m/0nbwfxs,H2NC08185,https://hudson.house.gov,https://hudson.house.gov/rss/press-releases.xml,,TRUE,R+8,0.582,,8,2020,883,73,0,9/9/20 16:30,ocd-division/country:us/state:nc/cd:8,2112 Rayburn House Office Building,202-225-3715,,NC,8,FALSE,3708,8.27,95.01,4.86
H001068,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001068.json,Jared,,Huffman,,2/18/64,M,D,,RepHuffman,RepHuffman,rephuffman,412511,622431,59849,21303,N00033030,/m/0ksfyx,H2CA06259,https://huffman.house.gov,,,TRUE,D+22,-0.427,,8,2020,883,32,1,9/9/20 16:30,ocd-division/country:us/state:ca/cd:2,1527 Longworth House Office Building,202-225-5161,,CA,2,FALSE,0602,3.62,97.88,2
H001058,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001058.json,Bill,,Huizenga,,1/31/69,M,R,,RepHuizenga,RepHuizenga,RepHuizenga,412437,1033765,38351,21142,N00030673,/m/05b0j1w,H0MI02094,https://huizenga.house.gov,https://huizenga.house.gov/news/rss.aspx,,TRUE,R+9,0.582,,10,2020,883,22,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:2,2232 Rayburn House Office Building,202-225-4401,,MI,2,FALSE,2602,2.49,94.14,5.74
H001048,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001048.json,Duncan,D.,Hunter,,12/7/76,M,R,,Rep_Hunter,DuncanHunter,CongressmanHunter,412283,1032398,104308,20963,N00029258,/m/047tpf2,H8CA52052,https://hunter.house.gov,https://hunter.house.gov/rss.xml,,FALSE,R+11,0.539,,12,2020,716,75,0,8/22/20 19:48,ocd-division/country:us/state:ca/cd:50,2429 Rayburn House Office Building,202-225-5672,,CA,50,FALSE,0650,10.47,90.27,9.58
H001073,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001073.json,Will,,Hurd,,8/19/77,M,R,,hurdonthehill,HurdOnTheHill,,412654,95176,116911,21550,N00031417,/m/0127jwdk,H0TX23086,https://hurd.house.gov,https://hurd.house.gov/rss.xml,,TRUE,R+1,0.288,,6,2020,883,20,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:23,317 Cannon House Office Building,202-225-4511,,TX,23,FALSE,4823,2.27,85.26,14.62
J000032,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000032.json,Sheila,,Jackson Lee,,1/12/50,F,D,,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,400199,36819,21692,29573,N00005818,/m/02fj6h,H4TX18054,https://jacksonlee.house.gov,https://jacksonlee.house.gov/rss.xml,,TRUE,D+27,-0.46,,26,2020,883,25,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:18,2079 Rayburn House Office Building,202-225-3816,,TX,18,FALSE,4818,2.83,98.6,1.29
J000020,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000020.json,Chris,,Jacobs,,11/28/66,M,R,,RepJacobs,,,,,,,,,H0NY27090,https://jacobs.house.gov/,,,TRUE,R+11,,,2,2020,39,0,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:27,2243 Rayburn House Office Building,202-225-5265,,NY,27,FALSE,3627,0,81.58,18.42
J000298,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000298.json,Pramila,,Jayapal,,9/21/65,F,D,,RepJayapal,RepJayapal,,412730,9267128,153141,21726,N00038858,/m/0c3dxcq,H6WA07458,https://jayapal.house.gov,https://jayapal.house.gov/media/feed/,,TRUE,D+33,-0.697,,4,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:7,1510 Longworth House Office Building,202-225-3106,,WA,7,FALSE,5307,1.02,97.36,2.52
J000294,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000294.json,Hakeem,,Jeffries,,8/4/70,M,D,House Democratic Caucus Chair,RepJeffries,RepHakeemJeffries,,412561,79612,55285,21343,N00033640,/m/025_74m,H2NY10092,https://jeffries.house.gov,https://jeffries.house.gov/rss.xml,,TRUE,D+36,-0.488,,8,2020,883,21,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:8,2433 Rayburn House Office Building,202-225-5936,,NY,8,FALSE,3608,2.38,98.84,1.05
J000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000299.json,Mike,,Johnson,,1/30/72,M,R,,RepMikeJohnson,RepMikeJohnson,,412706,106095,156097,21727,N00039106,/m/0131jn2m,H6LA04138,https://mikejohnson.house.gov,https://mikejohnson.house.gov/rss.xml,,TRUE,R+13,0.561,,4,2020,883,78,0,9/9/20 16:30,ocd-division/country:us/state:la/cd:4,418 Cannon House Office Building,202-225-2777,,LA,4,FALSE,2204,8.83,95.24,4.63
J000301,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000301.json,Dusty,,Johnson,,9/30/76,M,R,,RepJohnson,,,412816,,48307,,N00040559,/g/11dyzlcnbr,H8SD01055,https://dustyjohnson.house.gov,,,TRUE,R+14,,,2,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:sd/cd:1,1508 Longworth House Office Building,202-225-2801,,SD,At-Large,TRUE,4600,0.68,96.78,3.11
J000126,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000126.json,Eddie,Bernice,Johnson,,12/3/35,F,D,,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,400204,23352,27098,39305,N00008122,/m/03tn1w,H2TX00015,https://ebjohnson.house.gov,https://ebjohnson.house.gov/rss.xml,,TRUE,D+29,-0.485,,28,2020,883,31,1,9/9/20 16:30,ocd-division/country:us/state:tx/cd:30,2306 Rayburn House Office Building,202-225-8885,,TX,30,FALSE,4830,3.51,98.94,0.94
J000292,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000292.json,Bill,,Johnson,,11/10/54,M,R,,RepBillJohnson,RepBillJohnson,RepBillJohnson,412460,623472,120649,21162,N00032088,/m/0ds3q2f,H0OH06189,https://billjohnson.house.gov,https://billjohnson.house.gov/news/rss.aspx,,TRUE,R+16,0.431,,10,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:6,2336 Rayburn House Office Building,202-225-5705,,OH,6,FALSE,3906,1.7,96.98,2.91
J000288,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000288.json,Hank,,Johnson,,10/2/54,M,D,,RepHankJohnson,1.15357E+11,RepHankJohnson,412199,1020576,68070,20712,N00027848,/m/0flgyy,H6GA04129,https://hankjohnson.house.gov,https://hankjohnson.house.gov/rss.xml,,TRUE,D+24,-0.469,,14,2020,883,8,1,9/9/20 16:30,ocd-division/country:us/state:ga/cd:4,2240 Rayburn House Office Building,202-225-1605,,GA,4,FALSE,1304,0.91,98.51,1.37
J000255,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000255.json,Walter,B.,Jones,,2/10/43,M,R,,RepWalterJones,15083070102,RepWalterJones,400209,36693,21785,29546,N00002299,/m/03g_r5,H2NC01081,https://jones.house.gov,https://jones.house.gov/rss.xml,,FALSE,,0.244,,26,2020,,,,2/10/19 19:34,ocd-division/country:us/state:nc/cd:3,2333 Rayburn House Office Building,202-225-3415,,NC,3,FALSE,3703,,,
J000289,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000289.json,Jim,,Jordan,,2/17/64,M,R,,Jim_Jordan,repjimjordan,RepJimJordan,412226,1022879,8158,20738,N00027894,/m/04l4x5,H6OH04082,https://jordan.house.gov,,,TRUE,R+14,0.718,,14,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:4,2056 Rayburn House Office Building,202-225-2676,,OH,4,FALSE,3904,1.59,89.55,10.34
J000295,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000295.json,Dave,,Joyce,,3/17/57,M,R,,RepDaveJoyce,RepDaveJoyce,repdavejoyce,412566,68561,143052,21353,N00035007,/m/0ktwnp_,H2OH14064,https://joyce.house.gov,https://joyce.house.gov/rss/press-releases.xml,,TRUE,R+5,0.265,,8,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:14,1124 Longworth House Office Building,202-225-5731,,OH,14,FALSE,3914,1.7,88.5,11.38
J000302,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000302.json,John,,Joyce,,2/8/57,M,R,,RepJohnJoyce,,,412812,,,,N00043242,/g/11fgkqqf2l,H8PA13125,https://johnjoyce.house.gov,,,TRUE,R+22,,,2,2020,883,43,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:13,1337 Longworth House Office Building,202-225-2431,,PA,13,FALSE,4213,4.87,96.63,3.25
K000009,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000009.json,Marcy,,Kaptur,,6/17/46,F,D,,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,400211,1458,27016,15029,N00003522,/m/039s3l,H2OH09031,https://kaptur.house.gov,https://kaptur.house.gov/rss.xml,,TRUE,D+14,-0.35,,38,2020,883,25,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:9,2186 Rayburn House Office Building,202-225-4146,,OH,9,FALSE,3909,2.83,98.72,1.17
K000386,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000386.json,John,,Katko,,11/9/62,M,R,,RepJohnKatko,RepJohnKatko,,412649,76367,152546,21542,N00035934,/m/0127pf8s,H4NY24073,https://katko.house.gov,https://katko.house.gov/rss.xml,,TRUE,D+3,0.202,,6,2020,883,36,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:24,2457 Rayburn House Office Building,202-225-3701,,NY,24,FALSE,3624,4.08,76.76,23.12
K000375,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000375.json,Bill,,Keating,,9/6/52,M,D,,USRepKeating,Congressman.Keating,RepBillKeating,412435,61856,4743,21140,N00031933,/m/09v6g7c,H0MA10082,https://keating.house.gov,https://keating.house.gov/rss.xml,,TRUE,D+4,-0.329,,10,2020,883,16,0,9/9/20 16:30,ocd-division/country:us/state:ma/cd:9,2351 Rayburn House Office Building,202-225-3111,,MA,9,FALSE,2509,1.81,98.73,1.16
K000395,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000395.json,Fred,,Keller,,10/23/65,M,R,,RepFredKeller,,,412843,,119553,,N00044065,/m/0nfwr30,H0PA12181,https://keller.house.gov,https://keller.house.gov/rss.xml,,TRUE,R+17,,,2,2020,650,19,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:12,1717 Longworth House Office Building,202-225-3731,,PA,12,FALSE,4212,2.92,96.63,3.37
K000385,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000385.json,Robin,,Kelly,,4/30/56,F,D,,RepRobinKelly,reprobinkelly,,412595,70399,33384,21371,N00035215,/m/0g8l32,H2IL02172,https://robinkelly.house.gov,https://robinkelly.house.gov/rss.xml,,TRUE,D+29,-0.46,,8,2020,883,7,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:2,2416 Rayburn House Office Building,202-225-0773,,IL,2,FALSE,1702,0.79,98.63,1.26
K000376,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000376.json,Mike,,Kelly,,5/10/48,M,R,,MikeKellyPA,1.91057E+14,repmikekelly,412465,62696,119463,21167,N00031647,/m/0ds6wcw,H0PA03271,https://kelly.house.gov,https://kelly.house.gov/rss.xml,,TRUE,R+8,0.349,,10,2020,883,30,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:16,1707 Longworth House Office Building,202-225-5406,,PA,16,FALSE,4216,3.4,93.73,6.15
K000388,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000388.json,Trent,,Kelly,,3/1/66,M,R,,RepTrentKelly,reptrentkelly,,412673,97322,156389,21561,N00037003,/m/013b9qgh,H6MS01131,https://trentkelly.house.gov,,,TRUE,R+16,0.627,,6,2020,883,18,0,9/9/20 16:30,ocd-division/country:us/state:ms/cd:1,1005 Longworth House Office Building,202-225-4306,,MS,1,FALSE,2801,2.04,93.93,5.95
K000379,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000379.json,Joseph,P.,Kennedy,III,10/4/80,M,D,,RepJoeKennedy,3.01936E+14,,412543,79948,141275,21335,N00034044,/m/0j28kl9,H2MA04073,https://kennedy.house.gov,,,TRUE,D+9,-0.422,,8,2020,883,24,0,9/9/20 16:30,ocd-division/country:us/state:ma/cd:4,304 Cannon House Office Building,202-225-5931,,MA,4,FALSE,2504,2.72,98.25,1.63
K000389,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000389.json,Ro,,Khanna,,9/13/76,M,D,,RepRoKhanna,RepRoKhanna,,412684,31129,29473,21728,N00026427,/m/0q3z5xy,H4CA12055,https://khanna.house.gov,https://khanna.house.gov/rss.xml,,TRUE,D+25,-0.578,,4,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:17,221 Cannon House Office Building,202-225-2631,,CA,17,FALSE,0617,0.34,97.95,1.94
K000380,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000380.json,Dan,,Kildee,,8/11/58,M,D,,RepDanKildee,RepDanKildee,RepDanKildee,412546,623723,136102,21372,N00033395,/m/0n4c3yt,H2MI05119,https://dankildee.house.gov,https://dankildee.house.gov/rss.xml,,TRUE,D+5,-0.396,,8,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:5,203 Cannon House Office Building,202-225-3611,,MI,5,FALSE,2605,0,98.86,1.02
K000381,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000381.json,Derek,,Kilmer,,1/1/74,M,D,,RepDerekKilmer,derek.kilmer,,412583,68310,51516,21368,N00034453,/m/03w9yd6,H2WA06129,https://kilmer.house.gov,,,TRUE,D+6,-0.31,,8,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:6,1410 Longworth House Office Building,202-225-5916,,WA,6,FALSE,5306,0.45,98.4,1.48
K000394,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000394.json,Andy,,Kim,,7/12/82,M,D,,RepAndyKimNJ,,,412797,,,,N00041370,/g/11f730yxds,H8NJ03206,https://kim.house.gov,,,TRUE,R+2,,,2,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:nj/cd:3,1516 Longworth House Office Building,202-225-4765,,NJ,3,FALSE,3403,0,96.37,3.52
K000188,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000188.json,Ron,,Kind,,3/16/63,M,D,,RepRonKind,repronkind,RepRonKind,400218,45870,630,29769,N00004403,/m/024ty6,H6WI03099,https://kind.house.gov,https://kind.house.gov/rss.xml,,TRUE,EVEN,-0.262,,24,2020,883,40,0,9/9/20 16:30,ocd-division/country:us/state:wi/cd:3,1502 Longworth House Office Building,202-225-5506,,WI,3,FALSE,5503,4.53,96.67,3.21
K000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000210.json,Peter,T.,King,,4/5/44,M,R,,RepPeteKing,,RepPeterKing,400219,26487,26968,29375,N00001193,/m/03tk4w,H2NY03089,https://peteking.house.gov,https://peteking.house.gov/rss.xml,,TRUE,R+3,0.259,,28,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:2,302 Cannon House Office Building,202-225-7896,,NY,2,FALSE,3602,1.47,81.81,18.08
